gvkey,tic,act,at,capx,che,cogs,ib,pi,revt,txc,txdb,txdc,txdi,txt,state,Total Income Taxes as % of pretax income,Total Income Deferred Taxes as % of pretax income,Total Income Deferred Taxes as % of total assets,ticker,co_per_rol,pceo,bonus,opt_exer_val,opt_unex_unexer_est_val,othcomp,salary,stock_awards,stock_unvest_val,tdc1,tdc2,total_sec,Stock as % of total compensation,Options as % of total compensation
147204,CCOI,513.627,3211.619,129.632,113.781,494.014,1273.441,1219.477,890.704,15.709,471.498,-69.582,-69.673,-53.964,District of Columbia,-0.04425175710571007,-0.057058886719470715,-0.02166570816774966,CCOI,52301,CEO,0.0,0.0,0.0,9.922,0.0,8716.255,0.0,509.922,509.922,9226.177,17.093310349425987,0.0
147305,JBLU,2160.0,13853.0,1206.0,1567.0,7212.0,-310.0,-334.0,9615.0,3.0,743.0,-27.0,-27.0,-24.0,New York,0.0718562874251497,0.08083832335329341,-0.0019490363098245867,JBLU,37854,CEO,3060.867,0.0,0.0,31.962,722.917,5449.979,892.157,5329.946,5329.946,10779.925,1.0225204908267365,0.0
147579,NFLX,9918.133,48731.992,348.552,7139.352,19358.421,5407.99,6205.405,33723.297,1340.393,126.21,-459.359,-542.978,797.415,California,0.12850329672277636,-0.0740256276584687,-0.00942623071923676,NFLX,34998,CEO,0.0,15418.673,11708.739,1984.931,3000.0,0.0,0.0,49834.936,36944.989,49834.936,0.0,0.30939485906031866
147708,CVGW,133.37,386.854,10.694,2.852,884.71,-8.344,-2.025,971.948,1.036,0.746,1.851,1.851,5.942,California,-2.934320987654321,-0.9140740740740741,0.00478475083623279,CVGW,38502,CEO,0.0,0.0,475.0,9.819,41.515,0.0,0.0,51.334,51.334,1891.334,0.0,0.0
147849,TBRG,111.455,434.422,0.346,3.848,175.868,-45.789,-54.38,339.435,2.714,1.23,-11.305,-11.305,-8.591,Alabama,0.15798087532180946,0.20788892975358586,-0.02602308354549263,TBRG,50923,CEO,0.0,0.0,0.0,2.0,614.539,1625.994,208.544,1305.791,1305.791,2306.789,1.2452176496851333,0.0
147988,ACM,6169.511,11233.398,105.6,1260.206,13262.096,114.086,213.4,14378.461,192.352,16.96,-135.878,-136.3,56.052,Texas,0.26266166822867854,-0.6367291471415182,-0.012095894759537585,ACM,53972,CEO,0.0,7285.218,4706.518,204.612,1254.387,8306.165,16538.319,11452.112,18737.33,11459.952,0.7252954738828962,0.6361462409728442
148349,TDG,6738.0,19970.0,139.0,3472.0,2610.0,1298.0,1716.0,6585.0,414.0,627.0,3.0,3.0,417.0,Ohio,0.243006993006993,0.0017482517482517483,0.00015022533800701052,TDG,53478,CEO,0.0,43752.299,47515.314,18.3,1372.5,0.0,0.0,23845.374,67597.673,23845.374,0.0,1.8348338340174493
148390,FORM,573.78,1106.794,56.027,329.471,370.481,82.387,89.267,663.102,18.98,0.0,-12.1,-12.1,6.88,California,0.07707215432354622,-0.13554841094693448,-0.010932477046315755,FORM,58350,CEO,0.0,0.0,0.0,9.898,550.0,5980.078,3275.236,747.77,747.77,6727.848,7.997215721411664,0.0
148391,KIRK,94.331,274.246,8.12,5.171,368.569,-44.694,-44.151,498.825,0.543,0.0,0.0,0.0,0.543,Tennessee,-0.012298702181151049,-0.0,0.0,KIRK,72416,CEO,0.0,0.0,0.0,15.173,446.538,141.0,154.0,461.711,461.711,705.711,0.305385836594753,0.0
148470,RRGB,91.781,741.934,49.44,31.565,1110.26,-21.228,-20.918,1303.046,0.31,0.0,0.0,0.0,0.31,Colorado,-0.014819772444784397,-0.0,0.0,RRGB,69784,CEO,250.0,0.0,0.0,65.453,1019.231,5827.592,3340.264,2635.854,2635.854,8463.446,2.2108933195844687,0.0
148950,NPO,650.3,2499.5,33.9,369.8,607.1,10.8,37.7,1059.3,38.5,120.7,-7.7,-7.7,30.8,North Carolina,0.8169761273209548,-0.2042440318302387,-0.003080616123224645,NPO,60231,CEO,0.0,0.0,2142.76,479.267,830.769,2744.733,3482.606,6192.009,5188.769,6192.009,0.4432701890452679,0.0
149070,CME,94890.2,129706.1,76.4,3028.9,1773.0,3226.2,4153.6,5578.9,1002.4,5327.7,-75.0,-75.0,927.4,Illinois,0.22327619414483818,-0.018056625577812017,-0.0005782303222439037,CME,34042,CEO,0.0,0.0,0.0,910.874,2000.0,12594.38,0.0,20245.832,20245.832,23468.0,0.6220727308218303,0.0
149177,NXST,1466.0,12078.0,149.0,147.0,2607.0,346.0,401.0,4933.0,207.0,1520.0,-77.0,-76.0,131.0,Texas,0.3266832917705736,-0.19201995012468828,-0.006375227686703097,NXST,68661,CEO,1800.0,0.0,0.0,173.17,2800.0,21233.343,26631.825,29111.039,29111.039,29111.039,0.7293914518131764,0.0
149318,WYNN,4241.621,13996.223,442.793,3724.396,3708.563,729.994,285.383,6531.897,5.895,0.0,-502.784,-502.729,-496.834,Nevada,-1.7409376171671054,-1.761786791785075,-0.0359228343246603,WYNN,59621,CEO,0.0,484.113,0.0,18.615,1900.962,11483.057,1600.985,4669.577,5153.69,16152.634,2.4591214578965075,0.10367384454737548
149337,NDAQ,9096.0,32294.0,158.0,7748.0,3907.0,1059.0,1401.0,6064.0,276.0,1642.0,68.0,68.0,344.0,New York,0.24553890078515347,0.04853675945753034,0.002105654301108565,NDAQ,35980,CEO,0.0,0.0,0.0,43.28,1250.0,12551.66,7755.469,18498.752,18498.752,18498.752,0.678513880287708,0.0
150139,DKS,4963.186,8992.196,364.075,1924.386,7748.94,1043.138,1383.748,12368.198,317.51,0.0,23.1,23.1,340.61,Pennsylvania,0.24615031060568832,0.016693791066003348,0.002568894183356324,DKS,45756,CEO,0.0,0.0,5533.406,34.054,1305.769,9750.307,26294.232,13375.225,13375.225,13575.226,0.7289826526282736,0.0
150278,CRI,1101.243,2378.613,59.86,351.213,1485.52,232.5,302.242,2967.004,70.342,41.47,-0.6,-0.6,69.742,Georgia,0.230748870110706,-0.00198516420616592,-0.00025224784359624704,CRI,39877,CEO,0.0,195.3,0.0,589.343,1282.692,6500.098,0.0,6838.084,7033.384,10088.133,0.9505729967634209,0.028560631896303118
150481,SAIA,648.694,2583.565,439.879,296.215,2241.182,354.857,466.227,2881.433,101.3,155.841,10.07,10.07,111.37,Georgia,0.23887505442627735,0.021598920697428508,0.0038977149791083253,SAIA,50357,CEO,0.0,1715.957,1053.398,160.694,910.0,3382.889,4115.762,4365.996,6081.953,5730.859,0.7748264084529624,0.3930276161499003
151630,HALO,746.424,1733.27,15.294,336.0,406.978,281.594,348.329,829.253,30.68,0.0,34.506,36.055,66.735,California,0.19158611542535936,0.09906151942560051,0.019908035101282546,HALO,65078,CEO,0.0,5694.443,0.0,17.364,920.0,6200.011,5792.002,5620.847,7515.283,11820.858,1.1030385634051239,1.013093400336284
152149,MOH,12542.0,14892.0,84.0,9107.0,29738.0,1091.0,1464.0,34072.0,404.0,0.0,-31.0,-31.0,373.0,California,0.2547814207650273,-0.02117486338797814,-0.002081654579640075,MOH,60240,CEO,0.0,0.0,0.0,81.631,1500.0,15500.092,16066.733,15291.796,15291.796,21491.723,1.0136214215779493,0.0
154039,NTGR,747.979,847.142,5.799,283.648,484.427,-104.767,-19.136,740.84,3.38,0.0,82.319,82.251,85.631,California,-4.474864130434783,-4.30178720735786,0.09717261096722864,NTGR,29748,CEO,0.0,1379.171,0.0,3.0,310.415,1600.2,956.842,1913.615,3292.786,1913.615,0.836218361582659,0.7207149818537166
154758,MODV,404.923,1767.275,42.288,2.782,2304.218,-204.46,-208.779,2751.17,13.363,39.584,-17.652,-17.682,-4.319,Colorado,0.020686946484081252,0.0845487333496185,-0.009988258759955298,MODV,68113,CEO,0.0,0.0,0.0,37.848,758.654,1516.933,903.202,2692.762,2692.762,2692.762,0.5633371980145293,0.0
155394,LKQ,4868.0,15079.0,358.0,299.0,8251.0,942.0,1250.0,13866.0,293.0,448.0,13.0,13.0,306.0,Illinois,0.2448,0.0104,0.0008621261356853903,LKQ,52310,CEO,0.0,0.0,0.0,168.012,1087.534,5800.064,4683.659,9651.475,9651.475,12189.021,0.6009510463426575,0.0
156153,ADEA,205.842,1105.556,3.812,83.572,144.574,67.372,79.976,388.788,1.21,0.0,11.392,11.394,12.604,California,0.15759727918375513,0.14244273281984596,0.010304317465601018,ADEA,61450,CEO,0.0,0.0,0.0,12.256,625.0,4205.746,2284.593,5418.627,5418.627,5418.627,0.7761645154759683,0.0
156155,SNX,20084.436,29412.814,150.007,1033.776,53491.409,626.911,789.508,57555.416,254.169,893.021,-91.572,-91.572,162.597,California,0.20594724815961332,-0.11598615846831191,-0.003113336928591736,SNX,67279,CEO,0.0,0.0,0.0,18.343,990.277,5759.614,5132.535,7844.997,7844.997,9254.634,0.7341766988566087,0.0
156614,CONNQ,831.097,1716.215,72.966,60.371,663.958,-59.292,-66.363,1341.408,-1.762,2.041,-5.309,-5.309,-7.071,Texas,0.10655033678405135,0.07999939725449423,-0.00309343526306436,CONNQ,61458,CEO,0.0,0.0,0.0,25.2,2550.0,2873.626,3083.645,5448.825,5448.825,5448.826,0.5273845278569234,0.0
156617,ACORQ,74.794,108.525,0.264,30.36,14.381,-252.854,-296.021,117.633,1.039,0.0,-43.177,-44.206,-43.167,New York,0.14582411382976207,0.14585789521689338,-0.3978530292559318,ACORQ,46385,CEO,0.0,0.0,17.78,9.9,625.0,0.0,0.0,897.4,897.4,996.328,0.0,0.0
156633,UTI,204.985,740.685,56.685,156.924,306.514,12.322,18.087,607.408,1.129,0.663,4.636,4.636,5.765,Arizona,0.3187372145740034,0.25631669154641457,0.006259070995092381,UTI,61472,CEO,0.0,0.0,0.0,26.621,580.769,1500.0,1883.07,3223.162,3223.162,2971.39,0.46538151045464055,0.0
156861,TPX,1103.2,4553.9,185.4,74.9,2652.2,368.1,474.1,4925.4,95.1,127.9,8.3,8.3,103.4,Kentucky,0.21809744779582366,0.017506855093862055,0.0018226135839610007,TPX,53030,CEO,0.0,0.0,12582.0,272.69,1133.0,8298.422,29198.522,7531.774,7531.774,11830.187,1.1017885029476455,0.0
157153,CMP,600.9,1816.9,154.3,38.7,874.1,10.5,27.6,1204.7,22.1,58.4,-5.0,-5.0,17.1,Kansas,0.6195652173913043,-0.18115942028985507,-0.002751940117783037,CMP,64033,CEO,0.0,0.0,0.0,130.655,1124.0,5997.97,2110.504,3175.768,3175.768,9173.738,1.8886675600988485,0.0
157373,VST,11637.0,32966.0,1676.0,3525.0,10664.0,1493.0,2000.0,14779.0,51.0,1.0,457.0,457.0,508.0,Texas,0.254,0.2285,0.013862767700054601,VST,70841,CEO,0.0,0.0,0.0,32.69,1262.596,5999.985,0.0,10453.376,10453.376,10453.376,0.5739758141293301,0.0
158563,CYTK,628.051,824.316,1.416,614.824,491.843,-526.244,-526.244,7.53,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0,CYTK,55387,CEO,0.0,9614.474,14930.42,2.807,790.0,3228.225,12481.755,8751.057,14168.756,8751.057,0.36889543743115827,1.0986643099227897
158743,BGS,802.824,3463.29,25.689,41.094,1555.011,-66.198,-67.133,2062.313,25.46,267.053,-26.395,-26.395,-0.935,New Jersey,0.01392757660167131,0.3931747426749885,-0.0076213658111217945,BGS,67770,CEO,0.0,0.0,0.0,28.059,1132.0,3002.986,123.113,6572.89,2543.363,7958.638,0.4568745255131304,0.0
160225,MA,18961.0,42448.0,371.0,9305.0,9752.0,11195.0,13639.0,25098.0,2681.0,369.0,-236.0,-237.0,2444.0,New York,0.1791920228755774,-0.017303321357870813,-0.005559743686392763,MA,64327,CEO,0.0,4503.784,5422.867,314.093,1237.5,16184.841,22679.669,25746.497,26300.217,25746.498,0.6286230317079641,0.17492803001511234
160373,MORN,815.7,3403.4,119.1,389.0,844.7,141.1,174.1,2038.6,65.4,35.6,-32.4,-32.4,33.0,Illinois,0.18954623779437105,-0.1860999425617461,-0.009519891872833048,MORN,70861,CEO,0.0,0.0,0.0,16.875,525.0,5199.571,6049.111,4027.666,4027.666,7277.421,1.2909637988850118,0.0
160376,TXRH,356.474,2793.376,347.034,104.246,3896.59,304.876,358.324,4631.672,41.534,23.104,3.115,3.115,44.649,Kentucky,0.12460510599345843,0.008693249684642948,0.0011151380981292887,TXRH,66272,CEO,0.0,0.0,0.0,30.404,1190.0,2599.856,1711.924,5347.527,5347.527,5347.527,0.4861791254162906,0.0
160668,INVA,344.219,1243.507,0.411,193.513,23.363,179.722,194.098,310.463,9.976,0.563,4.4,4.4,14.376,California,0.07406567816257766,0.02266896104029923,0.003538379759824432,INVA,66274,CEO,361.648,0.0,168.25,22.0,485.0,0.0,0.0,868.648,868.648,868.648,0.0,0.0
160684,WLK,6609.0,21035.0,1034.0,3304.0,9416.0,479.0,700.0,12548.0,353.0,1560.0,-175.0,-175.0,178.0,Texas,0.2542857142857143,-0.25,-0.008319467554076539,WLK,68558,CEO,0.0,2753.673,3231.041,315.428,1252.965,4819.447,7605.007,11219.113,11942.279,11971.486,0.4295746909760157,0.24544480477199934
160785,PRSU,235.777,1137.322,76.089,59.029,1083.378,16.839,43.073,1238.68,20.408,28.302,-1.609,-1.609,18.799,Arizona,0.4364451048220463,-0.03735518770459453,-0.0014147268759419059,PRSU,45786,CEO,0.0,0.0,221.738,75.798,927.0,4611.797,3925.058,6985.895,6985.895,6987.373,0.660158361956485,0.0
160888,MPWR,1819.499,2434.353,57.578,1141.68,759.917,427.374,505.841,1821.072,71.023,0.0,5.865,7.444,78.467,Washington,0.155121866357215,0.011594552438414443,0.0024092643918117054,MPWR,43006,CEO,0.0,0.0,0.0,0.0,822.877,12311.787,113445.831,14643.469,14643.469,14643.469,0.8407698339785471,0.0
160893,ENS,1895.881,3616.674,88.772,346.665,2776.607,175.81,210.639,3708.579,50.065,61.118,-15.236,-15.236,34.829,Pennsylvania,0.16534924681564192,-0.07233228414491144,-0.004212710352108042,ENS,48035,CEO,0.0,0.0,0.0,42.652,1040.0,2650.0,4495.263,2631.249,2631.249,7931.249,1.0071262734921704,0.0
160913,ORA,646.003,5208.279,618.383,287.77,426.911,124.399,139.12,829.424,34.245,66.748,-6.017,-28.262,5.983,Nevada,0.04300603795284646,-0.04325043128234618,-0.0011552760518397727,ORA,68578,CEO,0.0,851.754,174.976,136.276,528.3,1800.0,871.206,3058.576,3910.33,3058.576,0.5885091624337601,0.27848057396644715
161844,LVS,5777.0,21778.0,1017.0,5105.0,5205.0,1221.0,1775.0,10372.0,300.0,187.0,44.0,44.0,344.0,Nevada,0.19380281690140846,0.024788732394366197,0.0020203875470658464,LVS,62746,CEO,0.0,0.0,9973.24,2287.874,3000.0,9749.944,10799.184,12187.932,12187.932,21937.818,0.7999670493731011,0.0
162127,CNSL,256.155,3628.426,515.035,4.765,511.866,-250.514,-301.665,1110.12,4.485,210.648,-56.092,-56.092,-51.607,Illinois,0.17107387333631677,0.18594135879203752,-0.015459044775889049,CNSL,49744,CEO,0.0,0.0,0.0,20.448,642.6,2273.293,1853.391,3398.695,3398.695,3433.636,0.6688723171687957,0.0
162335,PBH,391.743,3353.729,7.784,58.489,494.883,-82.306,-93.915,1127.725,49.155,380.434,-60.765,-60.764,-11.609,New York,0.12361177660650588,0.6470212426130011,-0.01811863749277297,PBH,44581,CEO,0.0,1036.04,0.0,48.467,1002.632,3700.034,8543.069,5763.133,6799.173,5763.133,0.6420178052458619,0.17977027425881026
162354,DLB,1487.804,2979.766,30.339,957.114,76.568,200.656,250.053,1299.744,66.746,0.0,-18.337,-18.337,48.409,California,0.19359495786893177,-0.07333245351985379,-0.00615383892560691,DLB,70888,CEO,0.0,7764.591,131.124,35.745,928.75,5742.876,7780.321,5607.923,13372.514,9504.201,1.0240647027428873,1.3845751805080064
162385,WEX,8935.3,13882.1,143.6,5253.8,868.9,266.6,368.8,2548.0,123.5,129.5,-21.3,-21.3,102.2,Maine,0.27711496746203906,-0.05775488069414317,-0.0015343499902752465,WEX,35230,CEO,0.0,3917.908,1094.643,138.349,875.0,6619.058,9062.334,11614.485,13326.128,11650.671,0.5698968141936556,0.33732946402703173
162400,XPEL,146.454,252.041,6.356,11.609,224.286,52.8,66.031,396.293,14.147,2.658,-0.921,-0.916,13.231,Texas,0.20037558116642182,-0.013947994123972074,-0.0036541673775298466,XPEL,67287,CEO,0.0,0.0,0.0,12.0,532.068,1250.0,0.0,2044.672,2044.672,2044.672,0.6113449981219482,0.0
162887,DXCM,4425.9,6264.5,236.6,2739.3,1155.5,541.5,710.4,3622.3,223.9,2.8,-55.0,-55.0,168.9,California,0.2377533783783784,-0.07742117117117117,-0.00877963125548727,DXCM,64344,CEO,0.0,0.0,0.0,143.535,1092.822,12486.939,23377.439,15712.244,15712.244,15712.244,0.794726647574974,0.0
162988,ZUMZ,340.178,747.903,25.627,173.489,632.032,21.034,32.467,958.38,9.018,0.0,2.485,2.415,11.433,Washington,0.3521421751316722,0.07653925524378599,0.0033226233883270955,ZUMZ,35244,CEO,0.0,0.0,0.0,5.081,735.0,0.0,0.0,740.081,740.081,740.081,0.0,0.0
163036,BLDR,3300.728,10499.452,476.335,66.156,10526.721,1540.555,1984.204,17097.33,546.11,167.199,-102.461,-102.461,443.649,Texas,0.2235904171143693,-0.051638339606209845,-0.00975869978737938,BLDR,64951,CEO,0.0,0.0,0.0,9.9,1000.0,4102.537,4057.978,8105.991,8105.991,8105.991,0.5061117141630185,0.0
163113,KOP,699.0,1835.5,120.5,66.5,1729.7,89.2,124.6,2154.2,29.1,25.9,5.7,5.7,34.8,Pennsylvania,0.27929373996789725,0.04574638844301766,0.0031054208662489786,KOP,44305,CEO,0.0,868.233,1254.709,207.06,915.68,3572.221,0.0,2388.332,3256.565,5960.553,1.4956969968999285,0.363531117114371
163118,WMG,2402.0,8545.0,127.0,641.0,3177.0,430.0,609.0,6037.0,183.0,216.0,-13.0,-13.0,170.0,New York,0.2791461412151067,-0.021346469622331693,-0.001521357519016969,WMG,72633,CEO,2289.61,0.0,0.0,789.25,2000.0,15347.525,15997.107,20426.385,20426.385,20426.385,0.7513578638608839,0.0
163610,ICE,84973.0,136084.0,489.0,2110.0,3602.0,2368.0,2894.0,9903.0,785.0,4080.0,-329.0,-329.0,456.0,Georgia,0.1575673807878369,-0.11368348306841741,-0.0024176244084536023,ICE,34709,CEO,0.0,14083.738,2705.821,19.8,1250.0,19899.842,16295.392,27550.873,38659.631,27550.872,0.7222944260241771,0.5111902624646413
163668,LINC,134.663,345.249,40.699,80.269,155.504,25.997,35.639,378.07,8.01,0.0,1.632,1.632,9.642,New Jersey,0.2705463116249053,0.04579253065461993,0.004727023105063301,LINC,44605,CEO,0.0,0.0,0.0,18.683,500.0,1200.0,3795.471,1258.683,1258.683,2458.683,0.9533774588200524,0.0
163765,CPS,900.586,1872.299,80.743,162.045,2421.976,-201.985,-194.383,2815.879,14.746,5.208,-5.813,-5.813,8.933,Michigan,-0.04595566484723458,0.029904878513038687,-0.0031047391468990797,CPS,53781,CEO,0.0,0.0,0.0,219.542,1015.385,4751.899,2027.373,7634.187,7634.187,7634.186,0.6224499085495286,0.0
163946,CF,3050.0,14376.0,499.0,2032.0,3220.0,1525.0,2248.0,6631.0,329.0,999.0,81.0,81.0,410.0,Illinois,0.18238434163701067,0.03603202846975089,0.005634390651085142,CF,42136,CEO,0.0,0.0,0.0,301.362,1350.0,8754.185,3833.808,9856.883,9856.883,12899.559,0.888129137781183,0.0
163983,THS,1054.8,4106.6,137.0,320.3,2733.1,59.0,83.4,3432.9,20.9,111.4,3.5,3.5,24.4,Illinois,0.2925659472422062,0.041966426858513185,0.0008522865630935567,THS,61483,CEO,0.0,0.0,0.0,165.147,1093.25,6970.399,8493.685,9437.097,9437.097,9437.097,0.7386168649108937,0.0
164296,WBD,14218.0,122757.0,1316.0,4378.0,22153.0,-3126.0,-3863.0,41321.0,1560.0,8736.0,-2344.0,-2344.0,-784.0,New York,0.2029510742945897,0.6067822935542324,-0.019094634114551513,WBD,39943,CEO,0.0,0.0,0.0,1623.777,3000.0,23078.769,36323.367,49702.546,49702.546,49702.546,0.46433776249611036,0.0
164363,TROX,2135.0,6134.0,261.0,273.0,2130.0,-316.0,49.0,2850.0,33.0,149.0,330.0,330.0,363.0,Connecticut,7.408163265306122,6.73469387755102,0.05379850016302576,TROX,45810,CEO,0.0,0.0,0.0,263.783,941.385,3479.551,2074.412,5254.719,5254.719,5278.928,0.6621764170453263,0.0
164416,IRBT,465.49,733.698,2.862,186.121,667.046,-304.71,-293.055,890.58,6.532,0.367,6.563,5.123,11.655,Massachusetts,-0.03977069150841992,-0.022395113545238945,0.00894509730161456,IRBT,44621,CEO,0.0,1535.594,0.0,9.9,850.0,5499.992,6162.008,6359.892,7895.486,6359.892,0.8647933015214724,0.2414496975734808
164557,RBC,913.3,4690.4,42.0,65.4,818.11,166.7,209.7,1469.3,64.4,295.1,-21.4,-21.4,43.0,Connecticut,0.2050548402479733,-0.10205054840247973,-0.004562510660071636,RBC,70898,CEO,0.0,10367.777,8298.961,166.342,997.5,6317.484,18668.208,8977.576,19345.353,8977.576,0.7036959642558304,1.1548526016376806
164755,CROX,910.704,4643.834,115.625,149.29,1730.448,792.566,876.272,3962.347,494.025,12.912,-410.319,-410.319,83.706,Colorado,0.09552513374842514,-0.46825529059470117,-0.08835780951687766,CROX,50972,CEO,0.0,0.0,0.0,60.214,1100.0,7249.993,13951.531,10678.408,10678.408,10678.407,0.6789395010941707,0.0
165052,UAA,2959.586,4857.083,187.796,727.726,3118.596,386.769,285.723,5903.636,51.357,1.319,-152.403,-152.403,-101.046,Maryland,-0.3536502136684831,-0.5333942314759399,-0.03137747491652912,UAA,70902,CEO,200.0,0.0,0.0,5.743,1300.0,8000.0,10217.305,10482.19,10482.19,10482.19,0.7631992932774544,0.0
165123,LDOS,4005.0,12695.0,207.0,928.0,12851.0,199.0,403.0,15438.0,303.0,3.0,-109.0,-108.0,195.0,Virginia,0.4838709677419355,-0.2704714640198511,-0.00858605750295392,LDOS,71568,CEO,1450.0,0.0,1240.36,13.737,817.308,3468.492,0.0,5719.049,4819.045,9187.541,0.6064805529730555,0.0
165746,LYV,9577.754,19074.045,438.604,6238.956,17292.016,315.842,894.544,22749.073,204.245,324.698,-44.018,-44.018,160.227,California,0.17911584002575615,-0.049207193832835505,-0.0023077433234534156,LYV,36297,CEO,0.0,0.0,0.0,1738.317,3000.0,0.0,32442.228,23438.317,23438.317,23438.317,0.0,0.0
165914,CMG,1620.713,8044.362,560.731,1295.447,7285.557,1228.737,1620.506,9871.649,401.274,89.109,-9.505,-17.13,391.769,California,0.24175720423127095,-0.005865451902060221,-0.0011815728829707068,CMG,61950,CEO,0.0,37043.365,21537.608,479.96,1292.308,9300.795,0.0,22473.427,53316.428,22473.427,0.41385744150191245,1.6483184785302214
165993,FIS,13788.0,55105.0,142.0,440.0,4919.0,503.0,663.0,9821.0,427.0,2179.0,-705.0,-270.0,157.0,Florida,0.2368024132730015,-1.0633484162895928,-0.012793757372289266,FIS,64050,CEO,0.0,0.0,0.0,92.177,1000.0,9005.347,7424.291,19435.521,12955.524,19435.522,0.46334476961024096,0.0
166213,LQDT,146.268,288.97,5.386,118.172,199.4,20.978,29.016,314.462,1.461,0.0,6.578,6.577,8.038,Maryland,0.2770195754066722,0.2267025089605735,0.022763608679101637,LQDT,43015,CEO,0.0,793.855,554.666,13.295,435.0,2070.096,1412.595,1701.921,2097.338,3772.017,1.2163290775541284,0.46644644492899495
166435,VNDA,432.946,648.44,0.383,388.264,13.876,2.509,6.339,192.64,5.115,0.0,-1.286,-1.285,3.83,District of Columbia,0.6041962454645843,-0.20287111531787347,-0.001983221269508358,VNDA,60680,CEO,0.0,0.0,0.0,40.728,897.0,810.75,1155.225,3720.215,2731.59,3720.215,0.2179309529153557,0.0
166593,SNCR,82.002,310.337,1.302,24.572,40.829,-34.018,-29.311,164.196,2.002,3.207,2.741,2.741,4.743,New Jersey,-0.16181638292791103,-0.09351438026679404,0.008832333882199029,SNCR,62258,CEO,0.0,0.0,0.0,7.0,505.0,899.08,192.423,1428.947,1428.947,1876.108,0.6291905857949945,0.0
170384,GOGO,314.594,781.539,16.267,139.036,132.951,145.678,97.603,397.577,1.097,0.0,-49.172,-49.172,-48.075,Colorado,-0.49255658125262547,-0.5037959898773603,-0.06291688578561018,GOGO,67787,CEO,0.0,0.0,249.688,0.0,700.0,2499.997,3276.538,3554.176,3554.176,3554.176,0.7033970743148341,0.0
170527,POST,1478.5,11646.7,303.0,117.2,4864.0,301.3,412.6,6991.0,122.6,674.4,-22.9,-22.9,99.7,Missouri,0.24163839069316528,-0.05550169655841008,-0.0019662221916937842,POST,46608,CEO,0.0,11823.95,0.0,105.886,1245.667,16008.243,8601.78,14547.373,26371.323,17359.796,1.1004215675228786,0.8127893606632621
170750,FANG,1621.0,29001.0,4714.0,585.0,1923.0,3143.0,4248.0,8412.0,534.0,2449.0,378.0,378.0,912.0,Texas,0.21468926553672316,0.08898305084745763,0.013034033309196235,FANG,60822,CEO,0.0,0.0,0.0,43.007,1350.0,14418.504,4623.555,17583.386,17583.386,17583.386,0.8200072500256778,0.0
170841,PSX,19941.0,75501.0,2418.0,3323.0,134947.0,7015.0,9469.0,147399.0,1390.0,7424.0,840.0,840.0,2230.0,Texas,0.23550533319252298,0.08871052909494138,0.011125680454563516,PSX,67804,CEO,0.0,0.0,5434.467,755.059,1583.333,9620.568,9352.153,12375.382,9374.566,19409.262,0.7773956391810773,0.0
171002,GMED,1915.374,5086.083,78.274,517.789,382.817,122.873,165.393,1568.476,100.769,59.378,-57.789,-58.249,42.52,Pennsylvania,0.2570846408251861,-0.34940414648745716,-0.011362181859792694,GMED,53994,CEO,150.0,0.0,2.733,32.98,463.5,0.0,0.0,1876.438,1667.98,4564.374,0.0,0.0
