ticker,gvkey,co_per_rol,pceo,bonus,opt_exer_val,opt_unex_unexer_est_val,othcomp,salary,stock_awards,stock_unvest_val,tdc1,tdc2,total_sec,Stock as % of total compensation,Options as % of total compensation
ALTM,34048,61327,CEO,500.0,465.252,0.0,306.824,854.167,2184.779,2613.339,5070.012,4985.263,5070.011,0.4309218597510223,0.09176546327701
GTX,34051,61328,CEO,0.0,0.0,0.0,41.936,1115.094,4286.321,1776.244,7689.897,7689.897,7820.387,0.5573964124617014,0.0
REZI,34053,66053,CEO,1548.634,0.0,0.0,3.463,1057.654,10743.018,14159.321,15207.608,15207.608,15207.609,0.7064239162398189,0.0
KLXE,34055,66057,CEO,0.0,0.0,0.0,32.562,635.31,1005.585,2340.526,1297.003,1297.003,2302.588,0.7753143207841463,0.0
VRRM,34300,68922,CEO,0.0,1428.12,0.0,13.046,616.913,7939.49,0.0,5016.394,6444.514,9205.894,1.5827086149931604,0.28469055660301
ETRN,34337,62167,CEO,7500.0,0.0,0.0,87.38,790.25,5364.344,5129.804,15457.854,15457.854,15457.854,0.3470303186975372,0.0
MRNA,34410,66746,CEO,0.0,300714.563,2961.386,1074.52,1563.462,3129.194,0.0,4551.607,305266.17,17068.514,0.6874921318997883,66.06777847911738
DOW,34443,63404,CEO,0.0,137.695,0.0,812.452,1685.169,11793.356,5358.197,19809.975,17187.61,20829.446,0.5953241233267584,0.006950791204935898
ORGO,34562,66487,CEO,762.344,0.0,2622.762,78.5,908.669,2249.999,4721.59,6244.671,3999.512,6244.671,0.36030705220499204,0.0
FOXA,34636,62644,CEO,0.0,0.0,3296.091,1765.82,3000.0,9168.582,13887.98,21131.902,18381.902,21777.902,0.43387395985463123,0.0
SWAV,34854,68245,CEO,0.0,13400.68,0.0,5.0,716.346,7789.883,15082.443,9478.728,22879.408,9478.729,0.8218278866109462,1.4137635345164459
PLMR,34953,64555,CEO,0.0,0.0,0.0,9.899,850.0,1308.212,1198.19,2887.263,2887.263,3541.369,0.4530976222117625,0.0
KTB,35035,62651,CEO,0.0,0.0,0.0,303.698,1237.5,6843.613,5783.985,7410.409,7410.409,9941.061,0.9235135334635377,0.0
TMDX,35062,72848,CEO,0.0,13381.959,580.634,13.65,633.846,2467.645,2946.615,4290.425,15199.455,6758.07,0.5751516458159739,3.1190287675463386
AVTR,35065,72857,CEO,0.0,0.0,0.0,36.5,1140.0,8529.219,3893.747,6239.131,3802.078,12338.767,1.3670523988036152,0.0
UBER,35077,71139,CEO,0.0,0.0,20336.751,262.991,1000.0,13721.292,6246.461,14955.495,8866.369,24248.209,0.917474948171224,0.0
PSN,35158,72870,CEO,0.0,0.0,0.0,95.041,976.923,15215.909,10191.629,18578.074,18578.074,18596.895,0.8190251045399001,0.0
CTVA,35168,67645,CEO,0.0,0.0,0.0,170.731,1341.923,8200.042,2754.674,13234.872,11184.871,13234.872,0.6195784893121746,0.0
CRWD,35182,72551,CEO,0.0,0.0,0.0,702.109,950.0,44090.037,153492.594,46983.855,46983.855,46983.855,0.9384082468328747,0.0
CHWY,35287,73163,CEO,0.0,0.0,0.0,579.837,1200.0,31048.358,36205.348,35186.195,35186.195,35186.195,0.8824016919135473,0.0
DT,35447,68450,CEO,0.0,0.0,0.0,31.556,655.0,15896.813,16498.692,9331.227,9331.227,17279.634,1.7036144335573444,0.0
NVST,35497,66068,CEO,0.0,0.0,0.0,759.147,1100.0,4160.158,2922.905,3939.185,2899.165,7059.325,1.056096121405824,0.0
OPCH,35543,66753,CEO,0.0,0.0,1768.843,13.2,1000.0,7875.0,15805.629,12863.2,7738.2,16613.2,0.6122115803221593,0.0
CRNC,35614,66763,CEO,0.0,0.0,0.0,28.757,580.191,13256.602,10069.747,14438.733,14438.733,14438.733,0.9181277886363022,0.0
VIR,35638,71991,CEO,2500.0,0.0,0.0,437.179,675.0,13419.803,5799.107,39491.495,17887.342,39491.495,0.33981501586607443,0.0
PNTG,35642,67654,CEO,1000.0,0.0,14.0,8.884,362.5,0.0,501.12,1868.521,1371.384,1868.52,0.0,0.0
BRBR,35684,67188,CEO,0.0,0.0,977.037,47.335,700.0,5105.6,1877.532,6727.935,6727.935,6801.904,0.7588658332757376,0.0
PGNY,35708,66074,CEO,0.0,21174.023,0.0,13.512,500.0,0.0,5228.438,1093.512,22267.535,1093.512,0.0,19.363320201332954
SITM,35794,66934,CEO,0.0,0.0,0.0,129.546,650.0,9573.524,1104.824,7139.052,7139.052,10596.82,1.3410077416441286,0.0
AHCO,35852,68459,CEO,0.0,4393.18,0.0,2506.989,324.519,7257.9,1163.156,10437.819,14830.999,10437.819,0.6953464128856804,0.4208906094271227
BILL,35868,73175,CEO,0.0,1641.585,1127.65,0.0,550.0,16545.814,19062.558,17721.164,19362.749,17721.164,0.9336753499939393,0.09263415202297096
SDGR,36051,70374,CEO,0.0,1144.419,3368.31,13.798,677.0,0.0,0.0,3124.165,2200.797,3124.165,0.0,0.366311958555326
OTIS,36190,65417,CEO,0.0,0.0,0.0,432.844,1368.75,8847.967,1826.351,7076.227,4251.594,15924.194,1.2503791921881535,0.0
CARR,36191,65423,CEO,0.0,0.0,9916.393,746.64,1387.5,6127.211,5822.96,11764.851,11764.851,17695.2,0.5208065108516886,0.0
VNT,36203,66084,CEO,0.0,0.0,356.212,192.856,1072.5,5953.567,7875.465,9324.923,9324.923,9324.923,0.6384574971825504,0.0
SLQT,36234,66493,CEO,0.256,0.0,0.0,8.839,525.0,1573.042,0.0,1076.585,1076.585,2649.627,1.4611405509086601,0.0
NARI,36236,68013,CEO,0.0,0.0,241.402,13.133,700.0,2606.744,260.199,5083.365,4145.877,5083.365,0.5127989038756808,0.0
GDYN,36293,73183,CEO,0.0,0.0,0.0,11.317,800.0,3989.003,3332.233,1833.317,1833.317,5822.32,2.1758392029310807,0.0
FOUR,36494,73190,CEO,0.0,0.0,0.0,436.931,50.0,8449.978,0.0,8936.909,8936.909,8936.909,0.9455146068959637,0.0
ITOS,36679,66938,CEO,0.0,0.0,280.382,80.395,578.863,295.2,383.25,1043.774,1043.774,5767.774,0.28281984414250594,0.0
IAC,36691,72350,CEO,3500.0,0.0,0.0,540.756,1000.0,0.0,0.0,5040.756,5040.756,5040.756,0.0,0.0
HRMY,36847,66767,CEO,200.0,0.0,117.246,13.919,612.5,0.0,0.0,4450.294,1263.419,4450.294,0.0,0.0
PLTR,36910,72878,CEO,0.0,0.0,612292.5,2396.56,1101.637,0.0,502222.5,3498.197,3498.197,3498.197,0.0,0.0
ASO,37054,67201,CEO,0.0,0.0,2684.352,29.513,949.1,5624.921,3450.776,3002.479,1127.501,8627.4,1.8734255926519388,0.0
CRSR,37090,67205,CEO,0.0,0.0,0.0,0.0,0.0,1763.06,2482.827,6700.335,2210.968,6700.335,0.26313012707573574,0.0
THRY,37130,66944,CEO,0.0,0.0,201.542,53.317,1060.9,0.0,1404.028,5811.127,5811.127,5811.127,0.0,0.0
LESL,37284,68464,CEO,0.0,0.0,0.0,16.843,1025.0,3000.128,1868.569,4041.971,4041.971,4041.971,0.7422438211456738,0.0
ALGM,37309,70378,CEO,0.0,0.0,0.0,89.156,658.846,5547.401,5016.932,4881.581,4881.581,7001.603,1.1363943361792008,0.0
SHC,37338,68247,CEO,0.0,0.0,0.0,17.375,1050.0,3749.995,0.0,5951.01,2205.313,9701.005,0.6301442948339862,0.0
CNXC,37382,65067,CEO,0.0,0.0,214.174,129.362,800.0,6731.789,8442.088,10235.151,10235.151,10235.151,0.6577127196267061,0.0
MP,37407,68468,CEO,0.0,0.0,0.0,0.0,750.0,2140.521,9054.855,4223.127,4223.127,4223.127,0.5068568859046862,0.0
CERT,37414,69599,CEO,0.0,0.0,0.0,19.825,795.675,6485.296,534.736,7810.027,7810.027,7810.028,0.8303807400409755,0.0
AAN,37445,65069,CEO,0.0,0.0,0.0,13.442,850.0,3121.8,2209.315,5779.365,5131.542,5779.365,0.5401631494117434,0.0
ABNB,37460,70732,CEO,0.0,942484.793,0.0,295.124,0.001,0.0,0.0,295.125,942779.918,295.125,0.0,3193.51052265989
AIRC,37489,66101,CEO,0.0,0.0,0.0,4.567,800.0,7390.311,0.0,8194.878,8194.878,8194.878,0.9018207470568811,0.0
DFH,37793,73193,CEO,0.0,0.0,0.0,372.912,1122.308,4622.282,21077.675,11367.502,11367.502,11367.502,0.4066224927868937,0.0
HIMS,37851,72889,CEO,0.0,2195.083,2197.309,167.6,612.04,11116.592,8397.657,14401.411,15291.315,14401.411,0.7719099191044545,0.15242138426575008
SNCY,38038,68471,CEO,500.0,683.776,0.0,32.727,546.875,1500.0,870.97,3249.806,3933.582,3249.806,0.4615660134789584,0.21040517495505884
HAYW,38125,70737,CEO,150.0,0.0,5318.086,201.337,923.135,2220.021,1704.325,4974.496,3494.493,5632.006,0.4462805880233897,0.0
DOCN,38188,72366,CEO,0.0,76815.911,0.0,16.885,514.0,0.0,1926.225,1044.885,77860.796,1044.885,0.0,73.516139096647
DV,38412,68799,CEO,0.0,0.0,14063.335,15.596,550.0,9656.572,11782.252,10810.668,10810.668,10810.668,0.893244709762616,0.0
PRVA,38594,70379,CEO,0.0,18258.647,0.0,14.52,541.667,15886.998,0.0,3322.204,21580.851,17073.185,4.782065761163372,5.495943957685922
OGN,38821,68021,CEO,0.0,0.0,0.0,740.523,1244.231,8260.65,3895.506,14832.272,12082.904,14832.272,0.5569376020072986,0.0
CNM,38870,71145,CEO,0.0,0.0,9561.652,50.881,882.885,839.075,0.0,5546.122,3028.918,5546.122,0.15129039714596973,0.0
CXM,38915,71513,CEO,0.0,0.0,1332.883,189.195,570.833,0.0,3809.52,12414.624,982.702,12414.624,0.0,0.0
DOCS,38927,70384,CEO,0.0,0.0,43128.125,3.869,295.0,0.0,0.0,298.869,298.869,298.869,0.0,0.0
MCW,38936,68476,CEO,0.0,17370.499,0.0,415.61,1000.0,2999.997,4875.759,8167.699,22538.201,8167.699,0.367300141692293,2.1267310413863196
YOU,38954,72893,CEO,0.0,0.0,0.0,0.0,550.0,0.0,0.0,1196.745,1196.745,1196.745,0.0,0.0
DTM,39041,66773,CEO,0.0,0.0,0.0,324.091,776.923,5414.536,7932.19,7971.25,7971.25,7971.25,0.679258083738435,0.0
RYAN,39067,72900,CEO,0.0,0.0,0.0,11.25,1375.0,0.0,0.0,4256.7,4256.7,4256.7,0.0,0.0
PAYO,39103,70082,CEO,475.0,0.0,384.375,0.0,475.0,0.0,6512.5,950.0,950.0,950.0,0.0,0.0
DUOL,39122,72006,CEO,0.0,0.0,0.0,16.5,750.0,0.0,0.0,766.5,766.5,766.5,0.0,0.0
NABL,39182,69609,CEO,0.0,0.0,0.0,13.2,485.0,5058.475,1714.153,6192.025,6192.025,6192.025,0.8169338786584358,0.0
CTKB,39246,70086,CEO,0.0,0.0,127.559,49.864,578.0,2000.0,1966.846,4939.242,2939.242,4939.242,0.4049204311106846,0.0
VSCO,39310,67213,CEO,0.0,0.0,0.0,35.315,1250.0,8851.198,2988.439,10925.251,10925.251,10925.251,0.8101596933562442,0.0
GXO,39319,68027,CEO,0.0,0.0,0.0,160.067,827.325,4221.221,2488.295,6733.662,6733.662,6733.662,0.6268834105424358,0.0
JXN,39561,70745,CEO,0.0,0.0,0.0,143.11,1000.0,6332.212,2346.189,8581.686,8581.686,10975.322,0.7378750515924261,0.0
SLVM,39651,67664,CEO,0.0,0.0,0.0,440.068,1110.0,4179.676,4784.836,6701.844,6701.844,6825.588,0.6236605925175221,0.0
CCSI,39787,68029,CEO,0.0,0.0,0.0,33.922,750.0,0.0,2226.068,1156.451,1156.451,1156.451,0.0,0.0
ROIV,39791,72013,CEO,0.0,0.0,57971.792,13.189,725.0,0.0,2920.539,738.189,738.189,738.189,0.0,0.0
KD,39963,67217,CEO,0.0,0.0,0.0,602.814,1075.0,10500.025,8225.367,8836.268,8836.268,15661.281,1.1882872950435637,0.0
ONL,40248,67666,CEO,0.0,0.0,0.0,14.316,563.835,2121.33,638.678,1334.429,1334.429,3455.759,1.5896911712800006,0.0
CRGY,40383,72909,CEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
DOUG,40417,68031,CEO,0.0,0.0,0.0,45.0,2018.678,4043.75,4839.844,8768.49,8768.49,8768.49,0.4611683425538491,0.0
CEG,40614,69618,CEO,0.0,0.0,0.0,222.942,1181.944,10000.025,8942.669,14714.295,14714.295,15185.385,0.6796129206326229,0.0
ZIMV,40758,67669,CEO,0.0,0.0,0.0,24.542,800.0,3000.002,3333.451,2726.943,2726.943,4226.944,1.100133739502439,0.0
EMBC,41050,68254,CEO,0.0,0.0,0.0,69.75,863.462,5268.441,3420.007,7464.497,7464.497,7464.497,0.7057998683635347,0.0
ESAB,41059,68803,CEO,0.0,1060.475,1160.214,279.893,1030.0,3379.345,7481.456,4565.929,5626.404,7906.336,0.740122108775673,0.2322583202673541
EHAB,41366,70092,CEO,0.0,0.0,0.0,2.475,850.0,1488.52,3000.724,3344.902,2809.558,3344.902,0.44501154293907563,0.0
XPER,41539,68808,CEO,0.0,0.0,0.0,10.944,750.0,8799.977,2625.581,1203.444,1203.444,10003.421,7.312327785921074,0.0
RXO,41716,69622,CEO,0.0,0.0,0.0,15.184,650.0,5000.007,13430.719,5665.191,5665.191,5665.191,0.8825840117305842,0.0
GEHC,41818,69627,CEO,0.0,0.0,2659.441,583.374,1246.006,12705.85,6281.863,24464.904,16996.168,24510.947,0.5193500861478958,0.0
MBC,41835,70099,CEO,0.0,0.0,715.454,152.407,1000.0,3799.993,14991.431,3301.607,3301.607,7101.6,1.150952551287903,0.0
KVUE,41897,70752,CEO,1500.0,0.0,1205.077,27.774,1243.75,9298.884,12233.044,19722.593,14089.158,19722.593,0.4714838459628508,0.0
AESI,41981,73197,CEO,0.0,0.0,0.0,0.0,497.692,5608.333,0.0,497.692,497.692,6106.025,11.268682237206946,0.0
NXT,41996,72556,CEO,0.0,0.0,0.0,14.967,849.722,13576.64,16866.708,16735.579,16735.579,20725.59,0.8112441165017356,0.0
CXT,42284,72383,CEO,350.0,0.0,2247.024,82.334,800.0,1000.072,3640.021,6299.748,3217.191,6299.752,0.15874793721907607,0.0
KNF,42950,70760,CEO,0.0,0.0,0.0,68.348,658.334,2620.279,0.0,3165.035,3165.035,4991.482,0.8278831039783131,0.0
FTRE,43026,72023,CEO,0.0,0.0,6697.899,12.909,1078.846,14128.948,13159.883,16320.393,6320.701,26320.395,0.8657235153589745,0.0
PHIN,43057,70766,CEO,0.0,0.0,0.0,530.511,781.25,5891.782,9345.828,4634.529,4634.529,8180.043,1.2712795626049593,0.0
VLTO,43197,72025,CEO,0.0,0.0,766.865,217.33,976.218,3233.674,5532.725,7892.688,4640.48,9392.843,0.40970503331691305,0.0
NATL,43198,70770,CEO,0.0,0.0,0.0,23.895,661.918,6716.702,0.0,2269.813,2269.813,8986.515,2.9591433303095895,0.0
KLG,43236,70773,CEO,0.0,0.0,0.0,192.167,844.75,6456.792,6822.551,8497.213,8497.213,9020.32,0.7598717367682792,0.0
CART,43316,73205,CEO,4712.5,0.0,0.0,61.073,500.0,0.0,12210.361,5273.573,5273.573,5273.573,0.0,0.0
VSTS,43360,71153,CEO,0.0,50.801,0.0,29.044,775.0,1225.058,1213.029,3181.908,2707.695,3181.908,0.385007360363656,0.01596557788597282
WS,43651,72914,CEO,0.0,756.773,299.662,2736.382,753.485,4794.452,3136.986,8427.595,9041.093,8592.816,0.568899193660825,0.0897970298762577
GEV,45169,72033,CEO,0.0,7097.901,0.0,70.587,1208.333,2094.085,11653.768,4628.907,9926.821,7330.447,0.4523929731143875,1.5333859591475913
CON,50345,73208,CEO,0.0,0.0,0.0,3661.491,700.0,999.986,1576.404,6032.041,6032.041,7032.027,0.16577904559998846,0.0
CURB,50721,73218,CEO,0.0,0.0,0.0,40.607,900.0,3550.043,6102.328,3190.607,3190.607,6740.65,1.1126544259446558,0.0
HA,60902,51289,CEO,0.0,0.0,0.0,45.463,771.25,2973.79,1733.309,4525.351,4525.351,4525.35,0.6571401864739332,0.0
PLAY,60923,70101,CEO,0.0,0.0,2479.386,33.895,764.423,1124.973,1485.825,2298.273,1923.291,2298.273,0.4894862359693561,0.0
WAB,60979,63885,CEO,0.0,0.0,478.831,27.877,1325.0,10655.185,9467.755,15493.24,15493.24,15493.24,0.6877312298783211,0.0
RWT,61129,60604,CEO,0.0,0.0,0.0,54.0,900.0,4099.997,3198.796,7021.78,7021.78,7021.779,0.5838971030137659,0.0
EAF,61153,69629,CEO,0.0,0.0,0.0,243.282,728.116,2005.011,0.0,3521.684,2976.409,3521.684,0.5693330236330119,0.0
SHO,61163,68489,CEO,0.0,0.0,0.0,105.269,650.0,2365.543,1131.147,4065.496,4065.496,4065.496,0.5818584005494041,0.0
IART,61181,68039,CEO,0.0,0.0,0.0,13.2,875.467,4125.076,0.0,3638.723,2263.71,6388.756,1.1336603528215805,0.0
ACGL,61302,30337,CEO,0.0,0.0,3776.726,426.191,1225.0,4972.757,13387.539,13102.253,11523.949,13102.252,0.3795344968533274,0.0
SMSI,61321,35527,CEO,50.0,0.0,0.0,9.499,460.417,393.017,298.443,609.972,609.972,1002.989,0.6443197392667205,0.0
MD,61325,69631,CEO,390.0,0.0,0.0,10.324,650.0,1025.015,776.029,1212.824,1212.824,2237.839,0.845147358561506,0.0
NOVT,61356,68507,CEO,0.0,0.0,909.905,54.148,784.391,4862.679,2395.632,8262.118,6462.027,8262.118,0.5885511439076517,0.0
ERIE,61380,70785,CEO,0.0,0.0,0.0,159.031,1100.577,4540.445,3315.708,7298.613,7298.613,7824.32,0.6220969655467415,0.0
EG,61388,66110,CEO,0.0,0.0,0.0,656.485,1250.0,4753.046,9615.608,9909.531,9909.531,9909.531,0.47964389031125687,0.0
MYGN,61399,66112,CEO,0.0,0.0,1273.801,56.718,1086.75,9796.451,13113.905,12108.359,12108.359,12108.359,0.8090651260009716,0.0
RNR,61406,48225,CEO,0.0,0.0,0.0,620.312,1180.0,17014.841,12230.204,23647.253,23647.253,23647.253,0.7195271687582486,0.0
THG,61408,52852,CEO,0.0,629.355,84.47,87.746,1100.0,3450.128,1748.448,5421.082,6050.437,7721.129,0.6364279308079088,0.11609398271415189
DO,61409,68044,CEO,0.0,0.0,0.0,35.656,712.846,3823.48,2557.334,5129.401,5129.401,5229.638,0.7454047753334162,0.0
POOL,61420,60161,CEO,0.0,0.0,0.0,74.373,800.0,3500.355,0.0,6103.488,6103.488,6103.488,0.5735007589103148,0.0
DVA,61483,34550,CEO,0.0,23537.174,0.0,1096.573,1407.692,0.0,0.0,6712.328,30249.502,6712.328,0.0,3.506558976259801
BANR,61487,46525,CEO,0.0,0.0,0.0,214.501,893.547,1151.711,837.303,3008.319,3008.319,3008.319,0.38284204567401264,0.0
HSIC,61494,23085,CEO,0.0,0.0,387.881,341.742,1625.335,7395.0,5956.863,10005.729,10005.729,10005.729,0.7390765830255847,0.0
MATV,61519,69637,CEO,0.0,22.625,0.0,302.736,925.0,1800.426,2115.306,3453.662,3476.287,3453.662,0.5213092653537028,0.0065510174417762945
AEIS,61562,67220,CEO,0.0,0.0,0.0,16.35,947.917,6140.792,6307.339,5225.726,5225.726,8296.122,1.1751079180194295,0.0
EL,61567,38263,CEO,0.0,0.0,0.0,313.186,2100.0,10416.576,7736.936,20753.644,15545.212,21811.244,0.501915519028851,0.0
WAT,61574,66115,CEO,0.0,0.0,0.0,69.444,1097.5,3825.193,4557.531,4916.987,1166.944,8742.18,0.7779546702075886,0.0
SAM,61581,61849,CEO,1032.605,287.519,0.0,14.117,860.5,2000.113,5735.757,5907.342,6194.861,5907.342,0.3385808710584219,0.04867146679504928
IVAC,61587,69638,CEO,0.0,0.0,0.0,2.0,549.994,649.44,799.2,731.994,731.994,1381.434,0.887220387052353,0.0
NTAP,61591,49667,CEO,0.0,0.0,0.0,13.482,1000.0,14377.251,9849.682,14321.817,14321.817,17741.459,1.0038705982627765,0.0
TGTX,61711,72919,CEO,0.0,0.0,19152.0,0.0,875.0,13868.8,62823.537,15837.559,15837.559,15837.559,0.8756905025578753,0.0
MSM,61732,43153,CEO,0.0,720.777,0.0,26.148,825.446,3249.955,449.629,3303.147,4023.924,4928.124,0.9838965689386515,0.21820918051785163
HIG,61739,43932,CEO,0.0,8328.644,5684.724,312.765,1200.0,5747.175,0.0,10623.765,13702.409,16408.25,0.5409734684455088,0.7839635006986695
CLB,61759,61348,CEO,0.0,0.0,0.0,215.074,886.912,6514.988,0.0,7988.083,7988.083,7988.083,0.8155884209014854,0.0
CSGS,62266,54956,CEO,0.0,0.0,0.0,320.042,725.385,5700.333,4616.658,7996.25,7996.25,7996.25,0.7128757855244645,0.0
IRM,62374,49005,CEO,0.0,5692.716,10645.209,54.156,1186.723,9456.866,2850.075,14867.14,9377.995,14867.14,0.6360918105297994,0.3829059254167244
HUBG,62378,61853,CEO,0.0,0.0,0.0,96.663,750.0,1762.611,2269.447,846.663,846.663,2609.274,2.081833031560373,0.0
CENX,62516,49363,CEO,2390.0,0.0,0.0,351.951,876.923,2993.127,2675.875,7721.791,7721.791,8017.519,0.38762082527227165,0.0
TRV,62689,34273,CEO,0.0,12443.287,12773.629,327.794,1450.0,8550.056,0.0,22026.908,28771.137,22730.072,0.38816414904897234,0.5649130145729033
JAKK,62745,18049,CEO,5171.94,0.0,0.0,80.441,1800.0,3499.994,20711.003,7052.381,7052.381,10552.375,0.49628543891772153,0.0
FCN,62823,50823,CEO,0.0,7195.89,0.0,16.632,1000.0,6499.708,5369.282,5372.564,12568.454,9372.564,1.2097962909329696,1.3393772507875197
NBIX,62921,66139,CEO,1040.6,0.0,7304.321,64.036,946.0,7021.386,2032.266,15750.812,9072.022,15750.812,0.4457793033146482,0.0
SSNC,62965,29913,CEO,0.0,11655.2,0.0,8.444,1000.0,11798.896,0.0,8299.268,16203.644,20098.164,1.421679116760659,1.4043648186803945
SBSI,62979,50285,CEO,0.0,0.0,0.0,26.963,809.608,283.353,73.571,1081.663,1081.663,2134.717,0.2619605182020648,0.0
RUSHA,63000,71164,CEO,3928.5,2742.493,5196.45,535.295,1711.608,3888.15,5430.397,6175.403,8917.896,10684.103,0.6296188281153473,0.4440994377209066
ANSS,63080,54961,CEO,0.0,26776.083,0.0,68.631,850.0,21312.677,35310.038,24633.791,51409.874,24633.791,0.8651805562529941,1.0869655831698823
DCOM,63135,67695,CEO,0.0,0.0,0.0,8663.353,636.923,539.841,0.0,9300.276,9300.276,10135.803,0.05804569670835576,0.0
FDS,63172,49931,CEO,0.0,5697.922,2942.823,13.2,746.154,2500.166,0.0,4361.849,7559.682,6862.015,0.5731894891363731,1.3063088612191756
STRA,63338,35047,CEO,0.0,0.0,0.0,9.9,961.175,3250.0,11286.0,5417.738,5417.738,5417.738,0.5998813526973803,0.0
WHLM,63388,35480,CEO,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0,150.0,150.0,0.0,0.0
TTEC,63417,38702,CEO,0.0,0.0,0.0,100.15,0.001,0.0,0.0,100.151,100.151,100.151,0.0,0.0
LAMR,63422,34781,CEO,0.0,0.0,0.0,669.697,700.0,4482.28,0.0,6281.977,6281.977,6281.977,0.713514232860133,0.0
GES,63447,36078,CEO,0.0,0.0,1589.912,100.375,1223.521,3800.007,0.0,8154.476,8154.476,8154.475,0.4660025978370652,0.0
AWRE,63454,63908,CEO,0.0,0.0,0.0,15.792,316.339,55.0,0.0,456.283,456.283,511.283,0.1205392267518185,0.0
SRCL,63527,61868,CEO,0.0,0.0,8.035,3.0,1068.86,4911.951,5354.017,7290.832,7290.832,7290.832,0.6737161136067872,0.0
ANF,63643,51159,CEO,0.0,3432.681,0.0,35.859,1401.923,8872.572,52111.77,15035.354,18468.035,15035.354,0.590113940782505,0.22830729492634494
ENDPQ,63645,54402,CEO,0.0,0.0,0.0,22.539,1000.0,0.0,0.0,5762.539,5762.539,5762.539,0.0,0.0
BJRI,63739,38497,CEO,0.0,0.0,241.494,19.199,800.0,1333.392,1491.215,3578.502,2912.591,3578.502,0.3726117800129775,0.0
HIBB,63763,64283,CEO,0.0,0.0,0.0,19.451,900.0,1200.001,2724.158,2119.452,2119.452,2119.452,0.5661845609148024,0.0
WTFC,63781,52877,CEO,1144.094,0.0,0.0,33.853,965.533,2750.0,2305.58,4893.48,4893.48,4893.48,0.5619722569623254,0.0
PAG,63847,70802,CEO,0.0,0.0,0.0,828.439,1600.0,5000.0,44698.504,2428.439,2428.439,7428.439,2.0589358019699073,0.0
USNA,63863,54968,CEO,0.0,0.0,0.0,43.663,709.923,1561.287,2370.163,2828.696,2828.696,2472.017,0.5519458435971911,0.0
TGI,63876,53450,CEO,0.0,0.0,0.0,70.98,975.0,3412.503,2625.548,5861.996,5861.996,5606.058,0.582140110638083,0.0
NOV,63892,30998,CEO,0.0,0.0,1470.562,15.74,989.154,8122.845,0.0,12956.504,10711.145,12975.182,0.6269318482825306,0.0
UNFI,63927,68655,CEO,0.0,0.0,0.0,16.25,1050.0,5135.192,1878.993,6201.442,6201.442,6201.442,0.8280641824917495,0.0
PLUS,63986,51462,CEO,0.0,0.0,0.0,26.443,925.0,3199.832,6836.671,5722.096,5722.096,5722.096,0.5592062768607867,0.0
NUS,64028,54411,CEO,0.0,329.26,0.0,159.287,991.918,4046.074,96.615,3834.352,4163.612,5838.579,1.0552171527288052,0.08587109373369999
STLD,64030,18198,CEO,0.0,0.0,325.242,117.875,1485.0,5023.287,2340.152,11823.662,11823.662,11823.662,0.42485035516069386,0.0
FORR,64061,39627,CEO,0.0,0.0,0.0,36.928,207.993,0.0,0.0,244.921,244.921,244.921,0.0,0.0
VSAT,64088,19977,CEO,0.0,0.0,0.0,26.25,1365.0,3808.829,2643.492,8960.679,8960.679,8960.679,0.42506031071975686,0.0
DGX,64166,50841,CEO,0.0,0.0,491.826,346.71,1175.0,7290.745,7338.939,12673.834,10173.986,12673.834,0.5752596254614033,0.0
LAD,64175,34863,CEO,0.0,0.0,0.0,7.258,1300.0,15312.692,23688.404,19285.99,19285.99,19285.99,0.7939800860624732,0.0
DXPE,64223,47976,CEO,0.0,0.0,0.0,93.439,770.0,2700.0,4623.539,5103.439,5103.439,5103.439,0.529055015647292,0.0
NSP,64302,19815,CEO,0.0,0.0,0.0,27.236,1125.0,6544.828,4879.869,8010.011,8010.011,8010.011,0.8170810252320503,0.0
KRC,64306,23066,CEO,0.0,0.0,0.0,535.853,1225.0,7051.689,810.883,5510.853,5510.853,12562.542,1.2796002724079194,0.0
VCEL,64334,66161,CEO,0.0,1513.939,0.0,14.639,790.0,2176.86,2599.53,1543.339,3057.278,7056.422,1.4104872617098383,0.9809503939186401
MTN,64344,70818,CEO,0.0,0.0,27.333,43.467,1050.769,2384.82,1307.676,6195.302,3810.306,6195.302,0.38494007233222854,0.0
CIEN,64356,18307,CEO,0.0,0.0,0.0,13.2,1000.0,12933.21,1546.864,11838.353,11838.353,15431.41,1.0924838953526728,0.0
SLGN,64389,39653,CEO,0.0,0.0,0.0,77.455,1100.0,3239.25,5791.366,4966.705,4966.705,4966.705,0.6521929528731826,0.0
KMX,64410,47620,CEO,0.0,6080.832,2656.205,259.579,1238.544,1820.851,1589.006,12250.299,10831.13,12257.314,0.1486372699964303,0.4963823331985611
EEFT,64536,67230,CEO,0.0,2781.058,0.0,12.008,850.0,5202.163,1148.765,13816.268,16597.326,13816.268,0.37652447100765557,0.2012886547944785
SSB,64547,69655,CEO,0.0,0.0,0.0,51.748,1043.25,2746.33,3168.396,4068.127,4068.127,5166.659,0.6750846273973256,0.0
GIFI,64568,63921,CEO,0.0,0.0,0.0,0.0,487.02,688.0,360.828,1164.632,1164.632,1852.632,0.5907445441993694,0.0
TTWO,64630,39662,CEO,0.0,0.0,0.0,274.073,0.001,0.0,0.0,274.074,274.074,274.074,0.0,0.0
