gvkey,tic,act,at,capx,che,cogs,ib,pi,revt,txc,txdb,txdc,txdi,txt,state,Total Income Taxes as % of pretax income,Total Income Deferred Taxes as % of pretax income,Total Income Deferred Taxes as % of total assets
124036,EGAN,109.828,130.117,0.288,73.208,26.825,2.109,3.356,98.011,1.797,0.0,-0.584,-0.55,1.247,California,0.3715733015494637,-0.17401668653158522,-0.004488268250881899
124199,SLI,62.049,173.497,53.234,59.612,0.0,-41.989,-41.989,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
124355,ATGN,4.372,13.921,0.0,2.641,4.343,-3.324,-0.508,13.681,0.06,0.0,2.756,2.756,2.816,California,-5.543307086614173,-5.4251968503937,0.19797428345664822
124395,USNU,0.527,1.321,0.0,0.466,0.0,-0.816,-0.816,0.0,0.0,0.0,0.0,0.0,0.0,Maryland,-0.0,-0.0,0.0
125194,9807B,468.284,3716.19,677.235,224.325,879.583,21.83,32.592,1672.181,4.159,1.636,9.449,5.538,9.697,Connecticut,0.297527000490918,0.28991777123220425,0.002542657937295994
125376,PGTK,3.757,30.566,42.859,1.216,5.522,-11.317,-11.794,7.639,0.0,0.0,0.0,0.0,0.0,Delaware,-0.0,-0.0,0.0
125595,AKAM,1804.855,9900.037,730.04,864.439,1101.656,547.629,654.002,3811.92,129.36,24.622,-22.987,-27.441,106.373,Massachusetts,0.1626493496961783,-0.03514821055593102,-0.002321910514071816
125604,PLUG,1786.965,4902.738,696.126,351.585,1328.048,-1368.833,-1376.197,891.34,1.17,3.185,-8.534,-8.534,-7.364,New York,0.005350978093979278,0.006201147074147089,-0.0017406600148733218
125794,NEO,596.812,1681.229,28.752,415.203,310.562,-87.968,-97.097,591.643,0.391,24.285,-11.193,-9.52,-9.129,Florida,0.09401938267917649,0.11527647610121837,-0.0066576296268979415
125996,VPLM,2.26,2.488,0.0,2.218,0.0,-23.109,-23.109,0.0,0.0,0.0,0.0,0.0,0.0,Texas,-0.0,-0.0,0.0
126010,FSI,30.227,55.471,4.991,7.708,26.302,2.776,3.623,38.325,1.246,0.26,-0.251,-0.251,-0.133,Alberta,-0.036709908915263594,-0.06927960253933205,-0.004524886877828055
126020,IDN,14.375,23.808,0.093,8.98,1.103,-1.98,-2.042,18.906,-0.062,0.0,0.0,0.0,-0.062,New York,0.030362389813907938,-0.0,0.0
126036,PZG,2.297,54.306,0.08,0.825,0.0,-6.451,-6.488,0.0,0.0,0.24,-0.038,-0.037,-0.037,Nevada,0.005702836004932182,0.005856966707768187,-0.0006997385187640408
126136,CHTR,4132.0,147193.0,11115.0,709.0,33405.0,4557.0,6854.0,54607.0,1673.0,18954.0,-80.0,-80.0,1593.0,Connecticut,0.23241902538663553,-0.011672016340822877,-0.0005435041068529074
126296,EXPE,9230.0,21642.0,846.0,5689.0,1573.0,797.0,1018.0,12839.0,268.0,33.0,62.0,62.0,330.0,Washington,0.3241650294695481,0.060903732809430254,0.002864799926069679
126318,IMMR,172.45,215.731,0.0,160.362,14.878,33.976,42.915,33.919,5.411,0.0,3.528,3.528,8.939,Florida,0.2082954677851567,0.082209017825935,0.01635369974644349
126423,ONTO,1283.267,1909.712,22.573,697.811,376.039,121.159,132.582,815.868,33.852,0.0,-22.429,-22.429,11.423,Massachusetts,0.0861580003318701,-0.16917077733025598,-0.011744702866191342
126554,A,4186.0,10763.0,298.0,1590.0,3132.0,1240.0,1339.0,6833.0,155.0,38.0,-56.0,-56.0,99.0,California,0.07393577296489919,-0.041822255414488425,-0.0052030103131097275
126634,CSCCF,486.857,5873.915,616.729,126.82,1025.227,-101.672,-91.003,1345.511,14.055,630.225,19.668,19.668,33.723,British Columbia,-0.3705702009823852,-0.21612474314033603,0.003348363059390543
127034,MMIRF,1.692,3.652,0.001,0.013,0.132,-2.676,-2.676,0.433,0.0,0.0,0.0,0.0,0.0,Nova Scotia,-0.0,-0.0,0.0
127380,RVARF,2.757,2.803,0.005,2.684,0.0,-0.286,-0.19,0.0,0.0,0.0,0.095,0.096,0.096,British Columbia,-0.5052631578947369,-0.5,0.033892258294684265
127437,KDKCF,7.143,35.999,9.511,6.763,0.041,-1.902,-1.113,0.0,0.0,0.679,0.789,0.789,0.789,British Columbia,-0.7088948787061995,-0.7088948787061995,0.021917275479874442
127514,MBXBF,22.302,35.653,1.016,11.607,8.072,-0.039,-0.039,16.515,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
127616,MSMGF,8.678,12.79,0.0,3.473,0.0,-10.372,-10.372,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
128978,PKG,3254.4,8681.1,469.7,1141.5,5571.0,765.2,1014.1,7802.4,243.7,558.0,5.2,5.2,248.9,Illinois,0.2454393057883838,0.005127699437925254,0.0005990024305675548
129441,ZYXI,87.855,136.904,1.206,44.579,34.773,9.732,12.579,184.322,5.15,0.0,-2.303,-2.303,2.847,Colorado,0.2263295969472931,-0.18308291597106288,-0.01682200666160229
129823,BBGI,86.647,574.268,4.19,26.734,208.247,-75.12,-99.408,247.109,1.63,71.895,-25.918,-25.918,-24.288,Florida,0.24432641236117816,0.2607234830194753,-0.04513223790982607
130402,SLMXF,0.498,1.675,0.468,0.424,0.307,-0.28,-0.298,0.0,0.0,0.0,-0.018,-0.018,-0.018,New Brunswick,0.060402684563758385,0.060402684563758385,-0.010746268656716417
132738,NEVDQ,16.799,703.372,54.912,0.739,32.682,-60.891,-60.891,4.57,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
133366,EW,4035.7,9363.2,253.0,1647.8,1234.8,1402.4,1598.1,6004.8,460.7,28.5,-272.1,-262.0,198.7,California,0.12433514798823603,-0.1702646893185658,-0.029060577580314422
133367,EPC,962.4,3740.7,49.5,216.4,1222.3,114.7,147.7,2251.6,37.5,136.4,-4.5,-4.5,33.0,Connecticut,0.2234258632362898,-0.03046716316858497,-0.0012029833988290962
133468,RIGL,99.266,117.225,0.0,56.933,136.135,-25.091,-25.091,116.882,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
133471,OROXF,4.968,8.425,0.765,3.76,0.0,-1.743,-1.743,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
133766,HSTM,130.21,499.942,2.2,71.133,95.021,15.213,18.511,279.063,5.023,16.132,-1.725,-1.725,3.298,Tennessee,0.1781643347198963,-0.09318783426070985,-0.003450400246428586
133767,DNUT,173.581,3240.592,121.427,38.614,1219.832,-37.925,-40.994,1686.104,14.139,123.925,-18.486,-18.486,-4.347,North Carolina,0.1060399082792604,0.45094404059130605,-0.0057045132494309685
133868,LXRX,176.547,229.429,0.47,170.026,172.4,-177.119,-177.119,1.204,0.0,0.0,0.0,0.0,0.0,Texas,-0.0,-0.0,0.0
133869,LPSN,321.708,835.513,28.657,212.925,116.06,-100.435,-96.272,401.983,3.117,2.93,1.046,1.046,4.163,New York,-0.04324206415157055,-0.010865049027754694,0.0012519254637569973
133871,SGMO,94.328,165.32,21.155,81.002,263.795,-257.831,-262.903,176.232,0.186,0.0,-6.335,-5.258,-5.072,California,0.01929228650871234,0.024096339714647606,-0.03831962255020566
133885,EXEL,1317.958,2942.357,40.469,995.302,46.83,207.765,257.521,1830.208,182.965,0.0,-133.209,-133.209,49.756,California,0.19321142741756983,-0.5172743193758955,-0.045272888368066824
133949,QBAK,7.802,8.031,0.007,2.415,7.299,0.191,0.194,10.616,0.003,0.0,0.0,0.0,0.003,California,0.015463917525773196,0.0,0.0
134305,MAG,72.053,520.53,15.22,68.707,0.0,48.659,54.236,0.0,0.0,8.498,5.577,5.577,5.577,British Columbia,0.10282837967401726,0.10282837967401726,0.010714079880122183
134932,ON,5912.3,13215.2,1575.6,2485.0,3882.4,2183.7,2535.8,8253.0,471.2,38.7,-127.7,-121.0,350.2,Arizona,0.138102374004259,-0.05035886110892026,-0.009663115200678007
135044,PXLW,64.725,95.969,3.832,47.544,29.681,-26.176,-26.586,59.677,0.056,0.0,0.301,0.301,0.357,Oregon,-0.013428120063191154,-0.011321748288572934,0.0031364294720170054
135391,GOAI,2.068,4.078,0.0,0.473,2.835,-6.045,-6.045,5.377,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
135484,FYBR,2781.0,20693.0,3211.0,2200.0,2125.0,29.0,117.0,5751.0,10.0,643.0,78.0,78.0,88.0,Texas,0.7521367521367521,0.6666666666666666,0.0037693906151838787
135844,ISSC,34.674,62.957,0.298,3.097,12.799,6.028,7.635,34.809,1.598,0.0,0.01,0.009,1.607,Pennsylvania,0.21047806155861165,0.0013097576948264572,0.00015883857235891164
135965,RBBN,418.718,1144.153,9.381,26.63,375.861,-66.206,-55.373,826.339,20.029,5.616,-9.196,-9.196,10.833,Texas,-0.19563686273093386,0.1660737182381305,-0.00803738660825956
136287,SPOWF,0.102,0.206,0.0,0.054,0.0,-0.026,-0.026,0.199,0.0,0.0,0.0,0.0,0.0,Alberta,-0.0,-0.0,0.0
136648,VC,1616.0,2727.0,125.0,518.0,3364.0,486.0,257.0,3954.0,73.0,31.0,0.0,-321.0,-248.0,Michigan,-0.9649805447470817,0.0,0.0
136684,BEP,4610.0,76128.0,2809.0,1451.0,2138.0,-50.0,568.0,5038.0,128.0,7174.0,-176.0,-176.0,-48.0,Ontario,-0.08450704225352113,-0.30985915492957744,-0.0023118957545187053
136725,ISRG,7888.0,15441.5,1064.2,5223.2,1998.2,1798.0,1958.9,7124.1,422.4,0.0,-280.8,-280.8,141.6,California,0.07228546633314614,-0.14334575527081525,-0.018184761843085193
137131,CRL,1608.662,8195.001,318.528,282.642,2423.541,474.624,581.284,4129.409,152.263,191.349,-50.903,-51.349,100.914,Massachusetts,0.1736053288925895,-0.08756993139326044,-0.006211469650827376
137310,MRVL,3281.1,22522.1,206.2,911.0,1829.2,-163.5,85.1,5919.6,198.2,64.2,50.4,50.4,248.6,Delaware,2.9212690951821387,0.5922444183313749,0.0022378019811651667
137356,MBIOF,0.213,0.347,0.0,0.208,0.217,-0.27,-0.27,0.006,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
137432,DLAPQ,262.962,455.238,2.821,0.187,338.173,-33.213,-43.636,415.351,0.37,0.0,-10.742,-10.742,-10.372,Georgia,0.23769364744706203,0.24617288477403979,-0.023596448451139847
137441,ZIVO,0.425,0.556,0.0,0.274,0.016,-7.777,-7.777,0.028,0.0,0.0,0.0,0.0,0.0,Michigan,-0.0,-0.0,0.0
137602,ACLS,1079.991,1281.967,20.656,506.148,631.793,246.263,278.599,1130.604,52.354,0.0,-20.018,-20.018,32.336,Massachusetts,0.1160664611143615,-0.07185237563666776,-0.015615066534473976
137642,SAVA,129.633,151.663,0.414,121.136,0.0,-97.217,-97.217,0.0,0.0,0.0,0.0,0.0,0.0,Texas,-0.0,-0.0,0.0
137861,MIMOQ,37.135,47.272,1.266,7.517,43.138,-78.885,-79.381,77.568,-0.496,0.0,0.0,0.0,-0.496,Florida,0.0062483465816757155,-0.0,0.0
137943,EVC,385.855,865.946,27.327,119.681,928.871,-15.437,-18.371,1106.867,9.15,59.381,-10.965,-11.9,-2.75,California,0.1496924500571553,0.5968646235915301,-0.012662452393105343
138020,WLBMF,42.124,331.169,27.164,29.825,0.0,-10.43,-7.412,0.0,0.0,24.282,3.018,3.018,3.018,Ontario,-0.40717754991905014,-0.40717754991905014,0.009113171824657502
138341,CRIS,60.908,77.282,0.0,56.334,58.1,-47.413,-47.413,10.023,0.0,0.0,0.0,0.0,0.0,Massachusetts,-0.0,-0.0,0.0
138467,LTRX,96.551,151.624,2.673,13.452,74.459,-8.98,-8.232,131.189,0.602,0.146,0.0,0.146,0.748,California,-0.09086491739552965,-0.0,0.0
138483,BRKR,2164.2,4249.9,106.9,488.3,1352.8,427.2,546.2,2964.5,143.4,67.7,-24.4,-25.7,117.7,Massachusetts,0.21548883192969606,-0.04467228121567191,-0.0057413115602720066
139227,BSXGF,15.586,26.808,0.042,15.102,4.442,-10.717,-10.717,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
139665,MCO,4341.0,14622.0,271.0,2193.0,1687.0,1607.0,1935.0,5916.0,365.0,402.0,-38.0,-38.0,327.0,New York,0.16899224806201552,-0.019638242894056846,-0.0025988236903296403
139804,TTMI,1429.687,3323.663,160.242,450.208,1706.916,-18.718,0.297,2232.567,30.241,44.238,-11.347,-11.226,19.015,California,64.02356902356902,-38.205387205387204,-0.003414004368072214
140023,DCTH,37.158,38.613,0.058,32.504,0.507,-47.678,-47.678,2.065,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
140042,AWH,5.28,6.262,0.024,2.597,3.693,-16.69,-16.69,9.154,0.0,0.0,0.0,0.0,0.0,Texas,-0.0,-0.0,0.0
140044,DRRX,34.671,45.189,0.052,29.68,45.284,-27.624,-27.624,8.548,0.0,0.244,0.0,0.0,0.0,California,-0.0,-0.0,0.0
140073,ITGR,617.668,2942.653,119.938,23.674,1113.098,90.65,107.294,1596.673,26.134,145.625,-9.49,-9.49,16.644,Texas,0.15512517009338825,-0.08844856189535295,-0.0032249809950408697
140167,AITVF,3.135,6.786,0.0,0.628,6.354,-1.429,-1.429,7.172,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
140172,VS,4.868,4.878,0.0,4.689,5.841,-9.527,-10.512,0.271,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
140182,CYMHF,1.274,4.156,1.028,0.345,3.06,-6.048,-6.048,3.053,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
140185,ENPRF,1.105,2.108,0.004,0.113,2.342,0.447,0.447,3.044,0.0,0.0,0.0,0.0,0.0,Ontario,0.0,0.0,0.0
140187,GALKF,4.208,32.584,3.842,2.593,3.818,-8.568,-8.568,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
140207,AKEMF,5.162,22.579,7.96,4.379,2.011,-9.788,-9.788,0.007,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
140226,ENEVF,0.07,0.07,0.0,0.002,0.0,-0.766,-0.766,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
140233,RMIOF,0.547,1.39,0.013,0.445,0.007,-2.698,-2.698,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
140367,CQRLF,1.501,1.669,0.0,1.469,0.0,0.437,0.437,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,0.0,0.0,0.0
140370,YEWTF,0.204,3.056,0.394,0.056,0.0,-1.828,-1.861,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
140387,MGAFF,25.938,184.862,0.012,25.628,0.0,4.421,-3.372,0.0,0.0,0.259,-7.793,-7.793,-7.793,Ontario,2.3110913404507714,2.3110913404507714,-0.04215577025024072
140394,PROBF,27.472,34.322,0.026,26.001,0.0,-25.403,-25.403,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
140541,TPR,2363.5,7116.8,184.2,741.5,1763.8,936.0,1143.1,6660.9,165.9,240.0,41.2,41.2,207.1,New York,0.18117400052488847,0.03604234100253697,0.005789118705035972
140615,ELRRF,10.085,58.493,19.853,8.828,0.042,-7.988,-7.988,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
140669,RMLFF,1.872,1.872,0.0,1.857,0.0,-30.25,-30.25,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
140982,LTBR,28.805,29.397,0.0,28.598,0.0,-7.909,-7.909,0.0,0.0,0.0,0.0,0.0,0.0,Virginia,-0.0,-0.0,0.0
140988,TNET,2578.0,3693.0,75.0,1621.0,3820.0,375.0,501.0,4922.0,122.0,13.0,5.0,4.0,126.0,California,0.25149700598802394,0.00998003992015968,0.0013539128080151638
141006,SFRX,0.622,0.901,0.0,0.606,3.022,-3.181,-3.181,0.019,0.0,0.0,0.0,0.0,0.0,Florida,-0.0,-0.0,0.0
141099,ELVA,25.906,36.514,0.505,1.032,32.203,-1.479,-2.158,44.059,0.0,0.0,-0.679,-0.679,-0.679,Ontario,0.3146431881371641,0.3146431881371641,-0.01859560716437531
141119,QIFTF,8.047,45.828,0.082,3.603,20.972,0.234,0.346,40.264,0.0,3.116,0.112,0.112,0.112,Alberta,0.3236994219653179,0.3236994219653179,0.0024439207471414854
141178,INSG,58.226,121.797,0.704,7.519,140.471,-46.185,-45.3,195.688,0.497,0.68,0.388,0.388,0.885,California,-0.019536423841059605,-0.008565121412803533,0.0031856285458590934
141277,EXAS,1194.369,6471.334,124.19,777.644,539.8,-204.149,-201.746,2499.766,4.827,17.289,-0.955,-2.424,2.403,Wisconsin,-0.01191101682313404,0.00473367501710071,-0.00014757390052808276
141308,ATIXF,1.459,4.144,0.0,1.34,1.201,-3.462,-3.462,0.513,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
141309,FUSEF,1.113,5.717,0.296,1.097,0.0,-1.673,-1.673,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
141337,DGNOF,0.575,0.823,0.024,0.297,2.622,-2.481,-2.481,0.486,0.0,0.0,0.0,0.0,0.0,Quebec,-0.0,-0.0,0.0
141359,RGP,264.066,531.999,2.012,116.784,462.501,54.359,72.618,775.643,28.585,7.136,-9.701,-10.326,18.259,California,0.2514390371533229,-0.13358946817593437,-0.018234996682324593
141384,ALGN,2446.618,6083.877,177.716,972.742,1015.82,445.053,641.204,3862.26,214.173,30.132,-18.642,-18.022,196.151,Arizona,0.3059104434782067,-0.029073430608667447,-0.0030641645122016763
141496,DVAX,859.12,997.096,4.104,742.302,45.825,-6.389,-4.367,232.284,2.022,0.0,0.0,0.0,2.022,California,-0.4630180902221204,-0.0,0.0
141537,ROWKF,1.499,1.673,0.007,0.646,1.862,-0.498,-0.498,6.293,0.0,0.0,0.0,0.0,0.0,Alberta,-0.0,-0.0,0.0
141662,DYFSF,2.712,5.629,0.0,0.247,0.124,-8.63,-8.63,0.447,0.0,0.0,0.0,0.0,0.0,Ontario,-0.0,-0.0,0.0
141663,KMMPF,40.979,5085.114,98.386,15.329,124.107,266.323,299.491,349.96,0.0,278.975,33.158,33.158,33.158,Nova Scotia,0.110714512289184,0.110714512289184,0.006520601111400847
141846,ACAD,616.125,748.956,0.05,438.865,91.613,-61.286,-51.036,726.437,10.25,0.0,0.0,0.0,10.25,California,-0.2008386237165922,-0.0,0.0
141887,VRME,7.686,20.705,0.035,3.095,16.31,-3.39,-3.39,25.313,0.0,0.0,0.0,0.0,0.0,Florida,-0.0,-0.0,0.0
141913,GPN,8073.759,50570.186,658.142,2256.077,1950.329,986.233,1237.843,9654.419,708.079,2242.105,-499.974,-499.059,209.02,Georgia,0.1688582477745562,-0.4039074422200553,-0.00988673444863343
142090,PUMXF,0.382,13.995,4.837,0.19,0.091,-1.287,-1.294,0.0,0.0,0.0,-0.007,-0.007,-0.007,Quebec,0.005409582689335394,0.005409582689335394,-0.0005001786352268668
142129,BWTL,14.732,27.974,0.941,8.526,22.286,1.056,1.487,40.122,0.389,1.0,0.042,0.042,0.431,New Mexico,0.28984532616005376,0.02824478816408877,0.0015013941517123043
142229,ANORF,0.113,0.128,0.001,0.1,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
142260,OIS,487.997,1046.486,30.653,47.111,606.888,12.891,15.824,782.283,2.707,7.717,0.226,0.226,2.933,Texas,0.18535136501516683,0.014282103134479272,0.00021596084419667344
142337,NOG,509.407,4484.255,1845.252,8.195,511.572,922.969,1000.742,2166.259,0.915,68.488,76.858,231.203,77.773,Minnesota,0.07771533522126582,0.07680101364787328,0.01713952484860919
142338,LVPA,0.0,0.0,0.0,0.0,0.0,-0.036,-0.036,0.0,0.0,0.0,0.0,0.0,0.0,Nevada,-0.0,-0.0,
142460,BTU,2019.7,5962.1,348.3,969.3,3387.1,760.0,1124.8,4946.7,225.9,28.6,82.9,82.9,308.8,Missouri,0.2745376955903272,0.07370199146514937,0.01390449673772664
142501,SPARF,0.181,6.613,0.891,0.02,0.118,-1.568,-1.568,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
142539,TXDSF,1.342,1.342,0.0,1.279,0.0,1.878,1.878,0.0,0.0,0.0,0.0,0.0,0.0,Ontario,0.0,0.0,0.0
142546,MPX,139.246,193.802,10.174,71.952,290.934,41.695,52.062,383.729,13.493,0.0,-3.126,-3.126,10.367,Georgia,0.19912796281356845,-0.060043793937997005,-0.016129864500882343
142606,PLG,7.552,50.021,4.446,6.989,0.0,-5.663,-5.621,0.0,0.0,0.0,0.042,0.042,0.042,British Columbia,-0.0074719800747198,-0.0074719800747198,0.0008396473481137922
142814,SYNA,1272.0,2611.4,34.2,934.3,516.8,73.6,126.0,1355.1,78.3,39.1,-25.9,-25.9,52.4,California,0.41587301587301584,-0.20555555555555555,-0.009918051619820786
142885,EUUNF,0.133,1.002,0.0,0.123,0.0,-0.729,-0.729,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
142953,MDLZ,11703.0,71391.0,1112.0,1884.0,21477.0,4959.0,6505.0,36016.0,1574.0,3292.0,-37.0,-37.0,1537.0,Illinois,0.23627978478093775,-0.00568793235972329,-0.000518272611393593
142956,OMCL,927.571,2226.878,41.474,500.979,580.273,-20.371,-20.108,1147.112,10.867,1.62,-11.047,-10.604,0.263,Texas,-0.013079371394469862,0.5493833300179033,-0.004960756718598864
143055,LQWDF,4.248,8.929,0.0,0.549,2.459,-9.679,-9.679,0.005,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
143297,JINFF,476.184,2834.716,61.471,164.93,265.056,-25.5,-18.671,459.434,29.428,101.721,-23.652,-23.652,4.298,British Columbia,-0.23019656151250603,1.2667773552568156,-0.008343692983706305
143299,BARUF,0.229,9.403,0.451,0.038,0.0,-3.284,-3.284,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,-0.0,-0.0,0.0
143526,RVP,77.65,179.672,0.853,47.289,26.963,-7.011,-8.916,43.597,-0.032,0.0,-1.873,-1.873,-1.905,Texas,0.21366083445491252,0.21007178106774338,-0.010424551404782047
143909,FENC,26.858,26.864,0.0,13.269,1.259,-16.045,-16.045,21.252,0.0,0.0,0.0,0.0,0.0,North Carolina,-0.0,-0.0,0.0
143912,AXON,2396.649,3436.845,59.635,1322.539,575.371,174.227,155.0,1563.391,46.259,0.0,-73.002,-70.261,-19.227,Arizona,-0.12404516129032259,-0.4709806451612903,-0.021240992829179087
144183,GAU,57.094,213.302,0.035,55.27,0.0,26.085,26.085,0.0,0.0,0.0,0.0,0.0,0.0,British Columbia,0.0,0.0,0.0
144382,NEPTF,23.55,30.928,0.931,2.011,54.786,-60.46,-88.803,52.615,0.0,0.0,0.0,0.0,0.0,Quebec,-0.0,-0.0,0.0
144396,CCRN,415.153,679.317,13.974,17.094,1569.318,72.631,102.894,2019.728,28.959,0.401,1.304,1.304,30.263,Florida,0.2941182187493926,0.012673236534686182,0.0019195751026398575
144520,AMN,841.685,2924.394,103.687,54.991,2533.66,210.679,284.289,3789.254,86.543,23.35,-12.933,-12.933,73.61,Texas,0.2589266556215682,-0.04549243903211169,-0.0044224547034359945
144559,ZBH,4609.5,21496.9,602.8,415.8,1693.5,1024.0,1067.3,7394.2,138.5,357.6,-96.3,-96.3,42.2,Indiana,0.03953902370467535,-0.09022767731659327,-0.004479715679935246
144580,CEG1,1047.0,14184.0,1367.0,48.0,2591.0,485.0,618.0,4027.0,67.0,1943.0,66.0,66.0,133.0,Maryland,0.215210355987055,0.10679611650485436,0.004653130287648054
144640,ABG,3057.1,10159.4,142.3,51.9,12046.9,602.5,801.3,14802.7,159.0,136.4,39.7,39.8,198.8,Georgia,0.2480968426307251,0.04954449020341945,0.003907711085300313
144848,PGN2,3247.0,36924.0,2387.0,49.0,3775.0,998.0,1147.0,6488.0,202.0,2560.0,-53.0,-53.0,149.0,North Carolina,0.12990409764603314,-0.046207497820401046,-0.001435380782147113
144887,NWBO,4.125,27.865,3.437,2.126,0.0,-62.599,-62.599,1.932,0.0,0.0,0.0,0.0,0.0,Maryland,-0.0,-0.0,0.0
144998,XPO,1593.0,7492.0,1533.0,412.0,6769.0,192.0,260.0,7744.0,37.0,337.0,31.0,31.0,68.0,Connecticut,0.26153846153846155,0.11923076923076924,0.004137746930058729
145000,OMZNF,2.823,143.53,10.539,1.671,0.0,11.272,10.493,0.0,0.0,0.0,-0.778,-0.779,-0.779,Quebec,-0.07423996950347851,-0.07414466787382064,-0.005420469588239393
145027,MMMW,0.003,0.003,0.0,0.002,0.0,-0.347,-0.347,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,-0.0,-0.0,0.0
145041,BGFV,310.175,644.683,11.022,9.201,580.885,-7.083,-10.581,884.745,-0.062,0.0,-3.436,-3.436,-3.498,California,0.3305925715905869,0.32473301200264626,-0.005329751211060319
145046,ELV,60029.0,108928.0,1296.0,36369.0,140751.0,5987.0,7715.0,171340.0,2414.0,1970.0,-602.0,-690.0,1724.0,Indiana,0.22346079066753077,-0.0780298120544394,-0.005526586368977673
145049,GME,2323.7,3113.4,55.9,1431.9,4553.7,-313.1,-302.1,5927.2,13.6,0.0,-2.6,-2.6,11.0,Texas,-0.03641178417742469,0.008606421714664018,-0.0008350998907946296
145080,STRR,34.806,75.496,0.698,23.784,33.266,-1.907,-2.521,45.785,0.0,0.318,-0.613,-0.614,-0.614,Connecticut,0.24355414518048393,0.24315747719159064,-0.008119635477376284
145232,YERBF,3.831,4.102,0.0,0.977,5.976,-20.824,-20.824,12.016,0.0,0.0,0.0,0.0,0.0,Arizona,-0.0,-0.0,0.0
145268,CNL1,468.564,5429.542,220.982,65.029,844.536,137.149,132.715,1257.145,16.805,806.56,-21.112,-21.239,-4.434,Louisiana,-0.03340993859021211,-0.15907772294013486,-0.00388835743419979
145269,IDA1,946.312,8323.531,610.913,271.791,1254.174,256.81,285.736,1762.894,-1.13,881.05,35.08,30.056,28.926,Idaho,0.10123330626872358,0.12277066942912339,0.004214557499695741
145270,SRP2,1172.0,10727.0,1409.0,37.0,2310.0,260.0,282.0,3088.0,-4.0,836.0,26.0,26.0,22.0,Nevada,0.07801418439716312,0.09219858156028368,0.0024237904353500515
145273,XEL2,1629.0,25001.0,2282.0,34.0,4164.0,707.0,598.0,6043.0,-151.0,1992.0,214.0,42.0,-109.0,Minnesota,-0.18227424749163879,0.35785953177257523,0.008559657613695452
145308,WW,179.474,982.03,2.485,109.366,286.59,-112.255,-73.632,889.551,18.802,41.994,19.821,19.821,38.623,New York,-0.5245409604519773,-0.2691900260756193,0.020183701108927428
145347,EXC1,903.0,15595.0,1426.0,51.0,2749.0,563.0,583.0,3894.0,63.0,2321.0,-43.0,-43.0,20.0,Pennsylvania,0.03430531732418525,-0.07375643224699828,-0.0027572940044886182
145348,PPL2,869.0,14294.0,956.0,51.0,1740.0,519.0,687.0,3008.0,122.0,1573.0,46.0,46.0,168.0,Pennsylvania,0.2445414847161572,0.06695778748180495,0.0032181334825801037
145350,CNP3,1309.0,15296.0,1619.0,1.0,3006.0,512.0,486.0,4149.0,15.0,1246.0,-41.0,-41.0,-26.0,Texas,-0.053497942386831275,-0.08436213991769548,-0.002680439330543933
145552,CNC,40756.0,84641.0,799.0,19652.0,136684.0,2702.0,3598.0,153999.0,966.0,641.0,-78.0,-67.0,899.0,Missouri,0.24986103390772652,-0.0216787103946637,-0.0009215392067674059
